Package,Base name,Inh Depth,NVI,Local G Count,NVS,New Count,Overriden G Count,Inh Count,Tag,Ovr Tag
org.jboss.mx.util,JBossNotCompliantMBeanException,6,1.7142857,6,10.285714,1,5,16,Overrider,Specializer
org.apache.commons.httpclient.auth,AuthState,1,1.0,11,11.0,10,1,10,Extender,PureReplacer
org.jboss.deployment.scanner,DeploymentFilter,1,1.4545455,16,23.272728,16,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,FutureResult,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.jboss.util.timeout,HashedTimeoutPriorityQueueImpl,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,FJTask$Par2,2,0.11111111,1,0.11111111,1,0,18,PureExtender,NoOvr
javax.management,MBeanParameterInfo,2,0.61538464,4,2.4615386,1,3,10,Overrider,Replacer
org.jboss.dom4j.util,NonLazyElement,5,0.0,0,0.0,0,0,176,Other,NoOvr
org.jboss.util,ThrowableHandler,1,0.0,0,0.0,0,0,11,Other,NoOvr
EDU.oswego.cs.dl.util.concurrent,ConcurrentHashMap$Values,2,0.5,6,3.0,0,6,18,PureOverrider,Replacer
org.jboss.util,Classes,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.deployment,SchemaBindingSimpleSubDeployerSupport,5,0.12658228,2,0.25316456,1,1,78,Overrider,PureSpecializer
EDU.oswego.cs.dl.util.concurrent,QueuedSemaphore,2,0.875,7,6.125,3,4,12,Overrider,PureReplacer
org.jboss.deployment.scanner,HttpURLDeploymentScanner$DeployedRemoteURL,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.apache.log4j,WriterAppender,2,1.1724138,17,19.931034,12,5,24,Extender,Specializer
org.apache.log4j.config,PropertySetter,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.jboss.xb.binding,MappingObjectModelProvider$FieldToElementMapping,1,0.18181819,2,0.36363637,0,2,9,PureOverrider,PureReplacer
org.jboss.mx.loading,LoadMgr3,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.mx.metadata,JBossXMBean10,2,1.2222222,11,13.444445,10,1,17,Extender,PureSpecializer
javax.management,MBeanTrustPermission,3,0.0,0,0.0,0,0,16,Other,NoOvr
org.jboss.util.propertyeditor,ShortEditor,2,0.07692308,1,0.07692308,0,1,25,PureOverrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent,CountDown,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.jboss.dom4j,DocumentException,3,0.71428573,5,3.5714288,1,4,17,Overrider,PureSpecializer
org.apache.log4j.helpers,PatternParser$LocationPatternConverter,2,0.14285715,1,0.14285715,0,1,13,PureOverrider,PureSpecializer
org.jboss.mx.util,PropertyAccess$PropertyWriteAction,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.dom4j.io,OutputFormat,1,2.6363637,29,76.45455,29,0,11,PureExtender,NoOvr
org.jboss.deployment,ObjectModelFactorySimpleSubDeployerSupport,5,0.12658228,2,0.25316456,1,1,78,Overrider,PureSpecializer
org.jboss.xb.binding,Util$XMLNameToJavaIdentifierConverter$PARSER,1,0.0,0,0.0,0,0,11,Other,NoOvr
javax.management,MBeanInfo,1,0.8181818,9,7.3636365,6,3,8,Extender,Replacer
org.jboss.util.threadpool,ThreadPoolStoppedException,4,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.xb.binding.sunday.unmarshalling,SchemaBinding,1,3.4545455,38,131.27274,38,0,11,PureExtender,NoOvr
org.jboss.net.sockets,TimeoutServerSocket,2,0.060606062,1,0.060606062,0,1,32,PureOverrider,PureSpecializer
org.jboss.mx.persistence,MBeanInfoOdb,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,WaitFreeQueue,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
org.apache.commons.logging.impl,WeakHashtable,3,1.5555556,14,21.777779,0,14,13,PureOverrider,Specializer
javax.management,MalformedObjectNameException,5,0.0,0,0.0,0,0,21,Other,NoOvr
EDU.oswego.cs.dl.util.concurrent.misc,ForcedStartRunnable,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.jboss.util.collection,CollectionException,4,0.0,0,0.0,0,0,21,Other,NoOvr
EDU.oswego.cs.dl.util.concurrent,ConcurrentHashMap$KeySet,3,0.875,7,6.125,0,7,17,PureOverrider,Replacer
org.apache.commons.logging.impl,Jdk14Logger,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.jboss.mx.util,ObjectNamePatternHelper$PropertyPattern,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
javax.management,NotQueryExp,2,0.5,3,1.5,2,1,11,Extender,PureReplacer
javax.management,BooleanValueExp,2,0.5,3,1.5,2,1,11,Extender,PureReplacer
gnu.getopt,Getopt,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.jboss.mx.interceptor,PersistenceInterceptor2,3,0.0,0,0.0,0,0,20,Other,NoOvr
org.jboss.xb.binding.group,ValueListInitializer,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.jboss.util.property,PropertyMap,4,2.7692308,27,74.76923,23,4,35,Extender,Specializer
org.jboss.net.sockets,QueuedClientSocketFactory,1,0.45454547,5,2.2727273,3,2,9,Extender,PureReplacer
javax.management,BadBinaryOpValueExpException,3,0.2857143,2,0.5714286,1,1,20,Overrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent,FIFOReadWriteLock,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,FIFOSemaphore,3,0.0,0,0.0,0,0,19,Other,NoOvr
org.jboss.dom4j.tree,AbstractAttribute,2,0.88372093,19,16.790697,12,7,36,Extender,Replacer
org.apache.commons.httpclient.cookie,RFC2109Spec,2,0.4,5,2.0,0,5,20,PureOverrider,Replacer
org.jboss.mx.loading,ClassLoaderUtils$FileIterator,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.dom4j.tree,AbstractNode,1,3.0,33,99.0,32,1,10,Extender,PureSpecializer
org.jboss.util.collection,CompoundKey,1,0.36363637,4,1.4545455,0,4,7,PureOverrider,Equals
org.apache.commons.httpclient.protocol,ReflectionSocketFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.util.property,PropertyContainer,5,0.64516133,8,5.1612906,8,0,62,PureExtender,NoOvr
org.jboss.deployment.scanner,URLDeploymentScanner,4,2.074074,28,58.074074,25,3,51,Extender,PureSpecializer
org.jboss.mx.server,NotificationListenerProxy,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.commons.httpclient.util,IdleConnectionHandler,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.util.propertyeditor,ElementEditor,3,0.11111111,1,0.11111111,0,1,26,PureOverrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent,WaitableFloat,3,1.5,12,18.0,6,6,18,Overrider,PureSpecializer
org.apache.commons.httpclient.auth,HttpAuthRealm,2,0.0,0,0.0,0,0,16,Other,NoOvr
org.jboss.deployment,NetBootFile,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.jboss.mx.modelmbean,ModelMBeanInvoker,2,0.8888889,24,21.333334,16,8,46,Extender,Replacer
org.jboss.util.state,StateMachine,1,0.72727275,8,5.818182,6,2,9,Extender,PureReplacer
EDU.oswego.cs.dl.util.concurrent,WaitableBoolean,3,1.25,10,12.5,4,6,18,Overrider,PureSpecializer
org.jboss.xb.binding.sunday.unmarshalling,LSInputAdaptor,1,1.4545455,16,23.272728,16,0,11,PureExtender,NoOvr
org.jboss.xb.binding.introspection,FieldInfo$GetValueAccessFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.mx.server,Invocation,2,0.5,10,5.0,6,4,36,Extender,PureReplacer
EDU.oswego.cs.dl.util.concurrent.misc,ExecutorRNG,3,0.7826087,6,4.695652,4,2,21,Extender,PureReplacer
org.jboss.xb.binding.metadata,XsdAnnotation$JbxbObjectModelFactory,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.jboss.util,StringPropertyReplacer,1,0.0,0,0.0,0,0,11,Other,NoOvr
javax.management,RuntimeMBeanException,5,0.4761905,2,0.952381,1,1,20,Overrider,PureReplacer
org.jboss.util.loading,ContextClassLoaderSwitcher$NewInstance,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.dom4j,Namespace,2,0.6976744,15,10.465116,8,7,36,Extender,Replacer
org.apache.log4j,FileAppender,3,0.9512195,13,12.365853,11,2,39,Extender,Equals
EDU.oswego.cs.dl.util.concurrent,FJTask$Wrap,2,0.11111111,1,0.11111111,1,0,18,PureExtender,NoOvr
org.apache.commons.httpclient,UsernamePasswordCredentials,1,0.6363636,7,4.4545455,4,3,8,Extender,PureReplacer
org.jboss.util.collection,WeakSet,3,1.125,9,10.125,1,8,16,Overrider,Replacer
EDU.oswego.cs.dl.util.concurrent.misc,PipedChannel,2,0.5263158,5,2.631579,3,2,17,Extender,PureSpecializer
org.apache.log4j,PatternLayout,2,0.7058824,6,4.2352943,3,3,14,Overrider,PureSpecializer
org.jboss.dom4j.dom,DOMAttributeNodeMap,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.apache.commons.codec.binary,Base64,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.mx.util,MBeanTyperInvoker,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.mx.util,PropertyAccess$PropertyReadAction,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent.misc,SynchLongRNG,2,0.2857143,3,0.8571429,0,3,18,PureOverrider,PureSpecializer
org.jboss.mx.metadata,XMLMetaData,2,0.11111111,1,0.11111111,0,1,17,PureOverrider,PureSpecializer
org.jboss.dom4j.io,DOMWriter,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,NoHttpResponseException,4,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.util.propertyeditor,ByteArrayEditor,2,0.07692308,1,0.07692308,0,1,25,PureOverrider,PureReplacer
javax.management.modelmbean,DescriptorSupport$FieldName,1,0.36363637,4,1.4545455,1,3,8,Overrider,PureReplacer
org.jboss.system,InterceptorServiceMBeanSupport,3,0.46666667,7,3.2666667,7,0,45,PureExtender,NoOvr
org.jboss.mx.timer,JBossTimer$RegisteredNotification,2,0.3529412,3,1.0588236,1,2,15,Overrider,Equals
javax.management,MBeanServerInvocationHandler,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.mx.server,ServerObjectInstance,2,0.30769232,2,0.61538464,1,1,12,Overrider,PureSpecializer
org.jboss.mx.loading,ClassLoadingTask$ThreadTaskComparator,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.xb.binding.sunday.unmarshalling,SingletonSchemaResolverFactory,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,CondVar,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.mx.timer,JBossTimer,2,3.1764705,27,85.7647,27,0,17,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent.misc,SwingWorker,2,1.5384616,10,15.384616,10,0,13,PureExtender,NoOvr
org.jboss.util.propertyeditor,InetAddressEditor,3,0.11538461,1,0.11538461,0,1,25,PureOverrider,PureReplacer
javax.management,MBeanServerInvocationHandler$RemoveNotificationListenerTripletAction,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.dom4j.util,UserDataElement,5,0.19886363,7,1.3920454,1,6,170,Overrider,Replacer
EDU.oswego.cs.dl.util.concurrent.misc,TestLoop,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.util,StopWatch$Wrapper,2,1.0,10,10.0,0,10,10,PureOverrider,PureReplacer
org.jboss.xb.binding.parser.sax,SaxJBossXBParser$DelegatingContentHandler,1,1.0909091,12,13.09091,12,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,SyncList$SyncCollectionListIterator,2,1.0,7,7.0,7,0,14,PureExtender,NoOvr
org.apache.log4j.helpers,PatternParser$DatePatternConverter,2,0.14285715,1,0.14285715,0,1,13,PureOverrider,PureSpecializer
javax.management.openmbean,OpenMBeanOperationInfoSupport,3,0.75,4,3.0,1,3,13,Overrider,PureReplacer
org.jboss.system.server,ServerInfo,1,2.1818182,24,52.36364,24,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent.misc,ThreadedExecutorRNG,4,0.0,0,0.0,0,0,27,Other,NoOvr
javax.management,BetweenQueryExp,2,0.8333333,5,4.1666665,4,1,11,Extender,PureReplacer
org.jboss.system,ServiceContext,1,0.18181819,2,0.36363637,1,1,10,Overrider,PureReplacer
org.jboss.logging.layout,PatternLayout,3,0.15,1,0.15,0,1,19,PureOverrider,PureReplacer
javax.management,InQueryExp,2,0.6666667,4,2.6666667,3,1,11,Extender,PureReplacer
org.jboss.util.file,JarProtocolArchiveBrowserFactory,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
javax.management.openmbean,TabularType,2,0.75,6,4.5,2,4,12,Overrider,PureSpecializer
org.jboss.xb.binding.sunday.unmarshalling,XsdBinder,1,1.0909091,12,13.09091,12,0,11,PureExtender,NoOvr
org.jboss.util.timeout,TimeoutPriorityQueueImpl$TimeoutExtImpl,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.util.platform,PID,1,0.54545456,6,3.2727275,2,4,7,Overrider,Replacer
EDU.oswego.cs.dl.util.concurrent,SyncCollection,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,URIException,5,0.8,4,3.2,0,4,21,PureOverrider,PureReplacer
org.apache.commons.codec.net,QCodec,2,1.375,11,15.125,8,3,13,Extender,PureSpecializer
javax.management.timer,Timer$RegisteredNotification,2,0.3529412,3,1.0588236,1,2,15,Overrider,Equals
EDU.oswego.cs.dl.util.concurrent,PooledExecutor$DiscardWhenBlocked,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.deployment.scanner,HttpURLDeploymentScanner$HttpDeploymentFolder,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
javax.management,MBeanRegistrationException,5,0.0,0,0.0,0,0,22,Other,NoOvr
org.jboss.dom4j.io,SAXModifier,1,1.4545455,16,23.272728,16,0,11,PureExtender,NoOvr
org.jboss.util.loading,ContextClassLoaderSwitcher$SwitchContext,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,HttpMethodBase,1,8.090909,89,720.0909,89,0,11,PureExtender,NoOvr
org.jboss.xb.binding.sunday.unmarshalling,DefaultHandlers,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.util,Throwables,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.spi,RootLogger,3,0.10169492,2,0.20338984,1,1,58,Overrider,PureReplacer
org.apache.commons.httpclient,Wire,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.jboss.util.collection,WeakIdentityHashMap,1,1.4545455,16,23.272728,16,0,11,PureExtender,NoOvr
org.jboss.dom4j.tree,AbstractComment,3,0.45652175,7,3.1956522,2,5,41,Overrider,Replacer
javax.management.monitor,MonitorSettingException,5,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.system.server,ServerImpl,1,2.5454545,28,71.27273,28,0,11,PureExtender,NoOvr
org.jboss.dom4j.rule,Rule,1,1.9090909,21,40.090908,18,3,8,Extender,Replacer
org.jboss.util,Counter$Wrapper,2,0.93333334,7,6.5333333,0,7,8,PureOverrider,PureReplacer
org.jboss.mx.util,MLetVersion,1,0.36363637,4,1.4545455,3,1,10,Extender,PureReplacer
javax.management,NotificationBroadcasterSupport,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.jboss.mx.metadata,AttributeOperationResolver,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,FJTaskRunner$VolatileTaskRef,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.jboss.deployment,SubDeployerInterceptorSupport,4,0.46153846,6,2.7692308,5,1,51,Extender,PureReplacer
org.jboss.util.timeout,HashedTimeoutPriorityQueueImpl$InternalPriorityQueue,1,0.72727275,8,5.818182,8,0,11,PureExtender,NoOvr
javax.management,MBeanNotificationInfo,2,0.61538464,4,2.4615386,1,3,10,Overrider,Replacer
org.apache.commons.httpclient.util,DateUtil,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.dom4j.io,SAXEventRecorder,2,1.5714285,22,34.571426,14,8,20,Extender,PureReplacer
org.jboss.system,ServiceConfigurator,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.net.protocol.njar,Handler,2,0.08695652,1,0.08695652,0,1,22,PureOverrider,PureSpecializer
org.apache.commons.httpclient,ProxyClient$ConnectResponse,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.jboss.logging.util,CategoryStream,4,0.34042552,4,1.3617021,1,3,44,Overrider,PureReplacer
org.apache.commons.httpclient.params,DefaultHttpParams,1,1.7272727,19,32.818184,18,1,10,Extender,PureSpecializer
org.jboss.xb.util,NoopMap,2,0.95652175,11,10.521739,0,11,12,PureOverrider,Replacer
org.apache.commons.httpclient.auth,NTLM,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.jboss.logging.appender,FileAppender,4,0.07692308,1,0.07692308,0,1,51,PureOverrider,PureSpecializer
org.jboss.xb.binding,AttributesImpl$AttributeImpl,1,0.18181819,2,0.36363637,0,2,9,PureOverrider,PureReplacer
javax.management.modelmbean,InvalidTargetObjectTypeException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.xb.binding,ContentWriter,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.jboss.util.timeout,TimeoutPriorityQueueImpl,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
javax.management.openmbean,OpenDataException,4,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.logging,DynamicLogger,2,0.42857143,6,2.5714285,6,0,28,PureExtender,NoOvr
org.apache.commons.codec.language,DoubleMetaphone,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
javax.management,MatchQueryExp,2,0.6666667,4,2.6666667,3,1,11,Extender,PureReplacer
org.apache.log4j.helpers,ThreadLocalMap,3,0.16666667,1,0.16666667,0,1,17,PureOverrider,PureReplacer
org.jboss.mx.loading,HeirarchicalLoaderRepository3$GetClassLoadersAction,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,PrioritySemaphore,3,0.0,0,0.0,0,0,19,Other,NoOvr
javax.management.relation,MBeanServerNotificationFilter,2,0.875,7,6.125,6,1,15,Extender,PureReplacer
org.jboss.system.filterfactory,DeploymentInfoNotificationFilterFactory,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.dom4j.tree,FlyweightText,4,0.16666667,2,0.33333334,0,2,46,PureOverrider,PureReplacer
org.apache.log4j,NDC$DiagnosticContext,1,0.0,0,0.0,0,0,11,Other,NoOvr
EDU.oswego.cs.dl.util.concurrent,PooledExecutor$WaitWhenBlocked,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,ThreadFactoryUser,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.jboss.deployment,DeploymentInfo,1,1.0909091,12,13.09091,9,3,8,Extender,Replacer
org.jboss.dom4j.bean,BeanDocumentFactory,2,0.2857143,6,1.7142859,4,2,40,Extender,PureReplacer
org.jboss.util,TimedCachePolicy,2,2.5714285,18,46.285713,17,1,13,Extender,PureSpecializer
org.jboss.dom4j.tree,QNameCache,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.apache.log4j,DailyRollingFileAppender,4,0.53846157,7,3.7692308,5,2,50,Extender,PureSpecializer
org.apache.commons.httpclient,HttpsURL,3,0.10526316,4,0.42105263,0,4,110,PureOverrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent,FIFOReadWriteLock$WriterSync,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.jboss.util.propertyeditor,DocumentEditor,2,0.23076923,3,0.6923077,1,2,24,Overrider,PureReplacer
org.jboss.util.id,UID,1,0.54545456,6,3.2727275,2,4,7,Overrider,Replacer
EDU.oswego.cs.dl.util.concurrent,WaitFreeQueue$Node,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.jboss.xb.binding,AbstractMarshaller$FieldToWildcardMapping,1,0.18181819,2,0.36363637,0,2,9,PureOverrider,PureReplacer
org.apache.commons.codec,EncoderException,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.xb.binding.sunday.unmarshalling,ParticleBinding,1,1.0909091,12,13.09091,11,1,10,Extender,PureReplacer
org.apache.log4j,SimpleLayout,2,0.3529412,3,1.0588236,0,3,14,PureOverrider,PureSpecializer
org.jboss.util.propertyeditor,TextPropertyEditorSupport,2,0.07692308,1,0.07692308,0,1,25,PureOverrider,PureReplacer
org.jboss.mx.notification,MBeanServerListenerRegistry,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.jboss.util.xml,DOMUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.xb.binding.metadata,XsdAnnotation$XsdObjectModelFactory,2,0.4,3,1.2,1,2,13,Overrider,Equals
org.jboss.mx.util,MBeanProxyExt,1,0.8181818,9,7.3636365,6,3,8,Extender,PureReplacer
EDU.oswego.cs.dl.util.concurrent,Heap,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,HttpException,4,1.5238096,8,12.190476,4,4,17,Overrider,Equals
org.apache.commons.httpclient.auth,AuthChallengeException,7,0.0,0,0.0,0,0,25,Other,NoOvr
org.jboss.deployment.scanner,AlphaNumericDeploymentSorter,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.util.collection,SoftSet,1,1.3636364,15,20.454546,13,2,9,Extender,PureReplacer
org.apache.commons.httpclient,ProtocolException,5,0.0,0,0.0,0,0,25,Other,NoOvr
org.jboss.deployment,DeploymentSorter,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.apache.commons.codec.digest,DigestUtils,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.system.filterfactory,NotificationFilterSupportFactory,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,HostConfiguration,1,2.5454545,28,71.27273,24,4,7,Extender,PureReplacer
EDU.oswego.cs.dl.util.concurrent,ReentrantLock,1,0.45454547,5,2.2727273,5,0,11,PureExtender,NoOvr
org.jboss.mx.util,ThreadPool$Worker,2,0.14634146,3,0.4390244,2,1,40,Extender,PureReplacer
org.jboss.mx.util,ObjectNameConverter,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.commons.codec.net,BCodec,2,1.125,9,10.125,6,3,13,Extender,PureSpecializer
org.jboss.mx.loading,MLetRepositoryClassLoader,5,0.2631579,4,1.0526316,0,4,72,PureOverrider,Replacer
javax.management.timer,TimerAlarmClockNotification,3,0.0,0,0.0,0,0,21,Other,NoOvr
org.jboss.dom4j.datatype,DatatypeDocumentFactory,2,0.2857143,6,1.7142859,5,1,41,Extender,PureSpecializer
javax.management,RuntimeOperationsException,5,0.4761905,2,0.952381,1,1,20,Overrider,PureReplacer
org.jboss.mx.server,RawDynamicInvoker,2,0.37037036,10,3.7037036,0,10,44,PureOverrider,PureReplacer
org.apache.commons.codec.language,DoubleMetaphone$DoubleMetaphoneResult,1,1.0,11,11.0,11,0,11,PureExtender,NoOvr
org.jboss.xb.binding,ObjectModelBuilder$AllElement,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.dom4j,VisitorSupport,1,0.90909094,10,9.090909,10,0,11,PureExtender,NoOvr
org.jboss.util,Semaphore,1,0.72727275,8,5.818182,7,1,10,Extender,PureSpecializer
org.jboss.xb.binding.sunday.unmarshalling,DefaultSchemaResolver,1,1.1818181,13,15.363636,13,0,11,PureExtender,NoOvr
org.jboss.xb.binding,MappingObjectModelFactory$ElementToFieldMapping,1,0.27272728,3,0.8181819,0,3,8,PureOverrider,PureReplacer
javax.management.relation,RelationTypeNotFoundException,5,0.0,0,0.0,0,0,21,Other,NoOvr
org.apache.commons.logging.impl,Log4JLogger,1,1.7272727,19,32.818184,19,0,11,PureExtender,NoOvr
org.apache.log4j.helpers,OnlyOnceErrorHandler,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.jboss.util,DataConversionException,5,0.0,0,0.0,0,0,22,Other,NoOvr
org.jboss.dom4j.tree,DefaultEntity,4,0.5106383,6,3.06383,0,6,41,PureOverrider,PureReplacer
org.apache.commons.codec.net,QuotedPrintableCodec,1,0.8181818,9,7.3636365,9,0,11,PureExtender,NoOvr
org.jboss.mx.server,ExceptionHandler,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.jboss.mx.util,SchedulableRunnable,1,0.6363636,7,4.4545455,6,1,10,Extender,PureReplacer
org.jboss.util,CollectionsFactory,1,0.0,0,0.0,0,0,11,Other,NoOvr
EDU.oswego.cs.dl.util.concurrent.misc,SynchronizationTimer$TestedClass,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.jboss.system.filterfactory,DeploymentInfoNotificationFilterFactory$DeploymentInfoNotificationFilter,2,0.75,6,4.5,4,2,14,Extender,Equals
EDU.oswego.cs.dl.util.concurrent.misc,PublicSynchRNG,3,0.42857143,3,1.2857143,0,3,18,PureOverrider,PureReplacer
javax.management.openmbean,OpenMBeanInfoSupport,2,0.3529412,3,1.0588236,0,3,14,PureOverrider,PureReplacer
javax.management.modelmbean,DescriptorSupport,1,1.0,11,11.0,9,2,9,Extender,PureReplacer
EDU.oswego.cs.dl.util.concurrent.misc,SemRNG,4,0.0,0,0.0,0,0,24,Other,NoOvr
org.jboss.xb.binding.metadata,AddMethodMetaData,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
EDU.oswego.cs.dl.util.concurrent,WriterPreferenceReadWriteLock$WriterLock,2,0.6666667,4,2.6666667,3,1,11,Extender,PureSpecializer
EDU.oswego.cs.dl.util.concurrent,Slot,2,0.31578946,3,0.9473684,1,2,17,Overrider,PureSpecializer
org.jboss.dom4j.tree,ConcurrentReaderHashMap$Entry,1,0.54545456,6,3.2727275,3,3,8,Overrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent,Mutex,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.apache.commons.httpclient,MultiThreadedHttpConnectionManager$WaitingThread,1,0.0,0,0.0,0,0,11,Other,NoOvr
javax.management.timer,TimerAlarmClock,2,0.14285715,1,0.14285715,0,1,13,PureOverrider,PureSpecializer
org.jboss.mx.loading,MBeanElement,1,1.5454545,17,26.272726,17,0,11,PureExtender,NoOvr
org.jboss.mx.capability,ReflectedMBeanDispatcher$MethodPair,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j,CategoryKey,1,0.18181819,2,0.36363637,0,2,9,PureOverrider,PureReplacer
EDU.oswego.cs.dl.util.concurrent.misc,SyncDelegatedRNG,3,0.5217391,4,2.0869565,1,3,20,Overrider,PureReplacer
